split,transaction_id,state_replica,type,node_profile,active_workers,queue_length,simulator_regime,service_time_ms,actual_queue_wait_ms,completion_time_ms
train,08d70150-f884-57a0-933c-1f31c5bcee5f,2,CASH_OUT,Medium,7,0,normal,38.250091,0.0,38.250091
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,0,PAYMENT,High,10,5,busy,25.128322,10.532698346136007,35.661020346136006
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,1,PAYMENT,High,6,0,normal,25.128322,0.0,25.128322
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,2,PAYMENT,High,5,0,normal,25.128322,0.0,25.128322
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,0,PAYMENT,Low,10,12,surge,39.552689,53.7696136422306,93.3223026422306
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,1,PAYMENT,Low,7,0,normal,39.552689,0.0,39.552689
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,2,PAYMENT,Low,10,3,busy,39.552689,15.512875736565597,55.0655647365656
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,0,PAYMENT,Medium,8,0,normal,31.253999,0.0,31.253999
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,1,PAYMENT,Medium,0,0,idle,31.253999,0.0,31.253999
train,092b61d7-aa22-505b-add5-4f5b5d3a74d7,2,PAYMENT,Medium,2,0,idle,31.253999,0.0,31.253999
train,09ac347b-27bc-511e-b961-ac76c23466ef,0,CASH_IN,High,4,0,idle,21.808168,0.0,21.808168
train,09ac347b-27bc-511e-b961-ac76c23466ef,1,CASH_IN,High,3,0,idle,21.808168,0.0,21.808168
train,09ac347b-27bc-511e-b961-ac76c23466ef,2,CASH_IN,High,10,11,surge,21.808168,28.90581808118462,50.713986081184615
train,09ac347b-27bc-511e-b961-ac76c23466ef,0,CASH_IN,Low,6,0,normal,35.080446,0.0,35.080446
train,09ac347b-27bc-511e-b961-ac76c23466ef,1,CASH_IN,Low,4,0,idle,35.080446,0.0,35.080446
train,09ac347b-27bc-511e-b961-ac76c23466ef,2,CASH_IN,Low,10,0,busy,35.080446,4.554012439698247,39.63445843969825
train,09ac347b-27bc-511e-b961-ac76c23466ef,0,CASH_IN,Medium,10,2,busy,28.039591,4.144993129352562,32.184584129352565
train,09ac347b-27bc-511e-b961-ac76c23466ef,1,CASH_IN,Medium,10,12,surge,28.039591,42.756828136316955,70.79641913631696
train,09ac347b-27bc-511e-b961-ac76c23466ef,2,CASH_IN,Medium,10,8,busy,28.039591,28.619217502892738,56.65880850289274
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,0,CASH_IN,High,3,0,idle,21.225072,0.0,21.225072
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,1,CASH_IN,High,8,0,normal,21.225072,0.0,21.225072
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,2,CASH_IN,High,1,0,idle,21.225072,0.0,21.225072
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,0,CASH_IN,Low,7,0,normal,32.144327,0.0,32.144327
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,1,CASH_IN,Low,7,0,normal,32.144327,0.0,32.144327
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,2,CASH_IN,Low,10,6,busy,32.144327,34.35509277781212,66.49941977781211
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,0,CASH_IN,Medium,2,0,idle,27.408373,0.0,27.408373
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,1,CASH_IN,Medium,0,0,idle,27.408373,0.0,27.408373
train,0a867ee4-d35f-5013-a1a6-110ac16ed1a1,2,CASH_IN,Medium,10,10,busy,27.408373,35.93284530290723,63.34121830290724
train,0ab40aab-3aaf-5c69-844a-986afe70651d,0,TRANSFER,High,5,0,normal,34.709768,0.0,34.709768
train,0ab40aab-3aaf-5c69-844a-986afe70651d,1,TRANSFER,High,5,0,normal,34.709768,0.0,34.709768
train,0ab40aab-3aaf-5c69-844a-986afe70651d,2,TRANSFER,High,1,0,idle,34.709768,0.0,34.709768
train,0ab40aab-3aaf-5c69-844a-986afe70651d,0,TRANSFER,Low,6,0,normal,55.992337,0.0,55.992337
train,0ab40aab-3aaf-5c69-844a-986afe70651d,1,TRANSFER,Low,7,0,normal,55.992337,0.0,55.992337
train,0ab40aab-3aaf-5c69-844a-986afe70651d,2,TRANSFER,Low,10,6,busy,55.992337,38.67928105580482,94.67161805580483
train,0ab40aab-3aaf-5c69-844a-986afe70651d,0,TRANSFER,Medium,4,0,idle,47.416098,0.0,47.416098
train,0ab40aab-3aaf-5c69-844a-986afe70651d,1,TRANSFER,Medium,10,14,surge,47.416098,53.3539399084092,100.7700379084092
train,0ab40aab-3aaf-5c69-844a-986afe70651d,2,TRANSFER,Medium,8,0,normal,47.416098,0.0,47.416098
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,0,TRANSFER,High,1,0,idle,37.382746,0.0,37.382746
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,1,TRANSFER,High,10,6,busy,37.382746,15.742925203743605,53.1256712037436
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,2,TRANSFER,High,1,0,idle,37.382746,0.0,37.382746
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,0,TRANSFER,Low,8,0,normal,58.074827,0.0,58.074827
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,1,TRANSFER,Low,10,13,surge,58.074827,63.32578831443445,121.40061531443445
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,2,TRANSFER,Low,10,22,surge,58.074827,99.40308383158418,157.47791083158418
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,0,TRANSFER,Medium,10,24,surge,44.231505,97.7983566754004,142.0298616754004
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,1,TRANSFER,Medium,10,0,busy,44.231505,2.855953392473049,47.087458392473046
train,0b09dc7b-5678-5f2c-85d5-aae0d3822444,2,TRANSFER,Medium,3,0,idle,44.231505,0.0,44.231505
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,0,CASH_OUT,High,10,8,busy,29.37451,28.7075282181855,58.0820382181855
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1,CASH_OUT,High,7,0,normal,29.37451,0.0,29.37451
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,2,CASH_OUT,High,10,3,busy,29.37451,16.930809473295245,46.30531947329524
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,0,CASH_OUT,Low,9,0,normal,43.432928,0.0,43.432928
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1,CASH_OUT,Low,9,0,normal,43.432928,0.0,43.432928
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,2,CASH_OUT,Low,10,7,busy,43.432928,27.05809741392751,70.4910254139275
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,0,CASH_OUT,Medium,6,0,normal,39.216224,0.0,39.216224
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,1,CASH_OUT,Medium,10,28,surge,39.216224,106.10285427939561,145.31907827939563
train,0b1b6c93-e198-5fe7-8c52-ce99b8aa8761,2,CASH_OUT,Medium,3,0,idle,39.216224,0.0,39.216224
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,0,CASH_IN,High,4,0,idle,20.728207,0.0,20.728207
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1,CASH_IN,High,10,5,busy,20.728207,9.639788123749248,30.36799512374925
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,2,CASH_IN,High,9,0,normal,20.728207,0.0,20.728207
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,0,CASH_IN,Low,2,0,idle,36.776397,0.0,36.776397
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1,CASH_IN,Low,10,5,busy,36.776397,27.034137880575777,63.81053488057578
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,2,CASH_IN,Low,10,3,busy,36.776397,8.36911389488741,45.145510894887416
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,0,CASH_IN,Medium,10,20,surge,27.901964,76.26542727157869,104.16739127157868
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,1,CASH_IN,Medium,3,0,idle,27.901964,0.0,27.901964
train,0ba231bc-5c82-5feb-a1e8-c4074ee665f2,2,CASH_IN,Medium,10,30,surge,27.901964,109.72061273666218,137.62257673666218
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,0,CASH_IN,High,8,0,normal,20.465832,0.0,20.465832
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,1,CASH_IN,High,8,0,normal,20.465832,0.0,20.465832
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,2,CASH_IN,High,10,4,busy,20.465832,20.848827508070325,41.31465950807032
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,0,CASH_IN,Low,4,0,idle,33.431226,0.0,33.431226
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,1,CASH_IN,Low,10,6,busy,33.431226,19.129663485040158,52.560889485040164
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,2,CASH_IN,Low,1,0,idle,33.431226,0.0,33.431226
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,0,CASH_IN,Medium,10,10,busy,27.521194,33.07575309305436,60.59694709305436
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,1,CASH_IN,Medium,10,6,busy,27.521194,24.080835165392983,51.602029165392985
train,0bd78f65-b6c9-5916-8278-ccecc0039ab2,2,CASH_IN,Medium,2,0,idle,27.521194,0.0,27.521194
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,0,PAYMENT,High,7,0,normal,25.198903,0.0,25.198903
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,1,PAYMENT,High,7,0,normal,25.198903,0.0,25.198903
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,2,PAYMENT,High,10,2,busy,25.198903,7.29648592423739,32.49538892423739
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,0,PAYMENT,Low,2,0,idle,39.962074,0.0,39.962074
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,1,PAYMENT,Low,10,10,busy,39.962074,41.943107740771204,81.90518174077121
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,2,PAYMENT,Low,10,8,busy,39.962074,29.637700981341354,69.59977498134135
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,0,PAYMENT,Medium,6,0,normal,31.465343,0.0,31.465343
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,1,PAYMENT,Medium,10,30,surge,31.465343,114.56108977901047,146.02643277901046
train,0bdb3baa-dd01-5350-90a7-4d8ca40094a2,2,PAYMENT,Medium,10,30,surge,31.465343,118.63746781014086,150.10281081014085
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,0,DEBIT,High,10,10,busy,31.238993,33.23389559168236,64.47288859168236
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,1,DEBIT,High,10,10,busy,31.238993,28.743110001575815,59.982103001575815
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,2,DEBIT,High,6,0,normal,31.238993,0.0,31.238993
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,0,DEBIT,Low,10,0,busy,52.936157,1.8197518623965077,54.75590886239651
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,1,DEBIT,Low,5,0,normal,52.936157,0.0,52.936157
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,2,DEBIT,Low,8,0,normal,52.936157,0.0,52.936157
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,0,DEBIT,Medium,7,0,normal,40.429323,0.0,40.429323
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,1,DEBIT,Medium,5,0,normal,40.429323,0.0,40.429323
train,0ca950b2-a3e8-556d-92b0-6dcc731da193,2,DEBIT,Medium,10,25,surge,40.429323,100.15545602805001,140.58477902805
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,0,CASH_OUT,High,4,0,idle,29.495682,0.0,29.495682
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,1,CASH_OUT,High,10,6,busy,29.495682,11.277545467166,40.773227467165995
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,2,CASH_OUT,High,6,0,normal,29.495682,0.0,29.495682
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,0,CASH_OUT,Low,10,0,busy,46.413155,13.744901723484459,60.158056723484464
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,1,CASH_OUT,Low,9,0,normal,46.413155,0.0,46.413155
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,2,CASH_OUT,Low,0,0,idle,46.413155,0.0,46.413155
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,0,CASH_OUT,Medium,10,1,busy,37.413018,8.239419428506126,45.652437428506126
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,1,CASH_OUT,Medium,8,0,normal,37.413018,0.0,37.413018
train,0d16b314-ccdd-53d5-91dc-8cead500f4c4,2,CASH_OUT,Medium,10,26,surge,37.413018,89.81811941533162,127.23113741533163
train,0d72aa38-cac4-521a-9625-5e0d947720f7,0,CASH_IN,High,10,4,busy,20.76558,11.234341643595757,31.999921643595755
train,0d72aa38-cac4-521a-9625-5e0d947720f7,1,CASH_IN,High,8,0,normal,20.76558,0.0,20.76558
train,0d72aa38-cac4-521a-9625-5e0d947720f7,2,CASH_IN,High,5,0,normal,20.76558,0.0,20.76558
train,0d72aa38-cac4-521a-9625-5e0d947720f7,0,CASH_IN,Low,10,5,busy,33.259435,29.43148533931152,62.690920339311525
train,0d72aa38-cac4-521a-9625-5e0d947720f7,1,CASH_IN,Low,10,18,surge,33.259435,84.4020987181941,117.66153371819411
train,0d72aa38-cac4-521a-9625-5e0d947720f7,2,CASH_IN,Low,10,23,surge,33.259435,116.29703756691136,149.55647256691137
train,0d72aa38-cac4-521a-9625-5e0d947720f7,0,CASH_IN,Medium,8,0,normal,27.560799,0.0,27.560799
train,0d72aa38-cac4-521a-9625-5e0d947720f7,1,CASH_IN,Medium,10,5,busy,27.560799,22.812137492165867,50.37293649216586
train,0d72aa38-cac4-521a-9625-5e0d947720f7,2,CASH_IN,Medium,10,21,surge,27.560799,72.59343679190525,100.15423579190525
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,0,CASH_IN,High,0,0,idle,21.649278,0.0,21.649278
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,1,CASH_IN,High,10,0,busy,21.649278,3.3382896912088182,24.987567691208817
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,2,CASH_IN,High,4,0,idle,21.649278,0.0,21.649278
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,0,CASH_IN,Low,10,1,busy,36.42601,12.259732984534988,48.68574298453498
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,1,CASH_IN,Low,10,11,surge,36.42601,48.59521755296687,85.02122755296688
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,2,CASH_IN,Low,10,2,busy,36.42601,6.997700694976444,43.42371069497644
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,0,CASH_IN,Medium,10,19,surge,29.539636,66.7569026903195,96.29653869031951
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,1,CASH_IN,Medium,9,0,normal,29.539636,0.0,29.539636
train,0d7abbb4-76d9-502c-a2c5-a9575d2221c7,2,CASH_IN,Medium,10,5,busy,29.539636,21.150861484402288,50.690497484402286
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,0,TRANSFER,High,10,26,surge,37.938169,72.41814819297778,110.35631719297778
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,1,TRANSFER,High,0,0,idle,37.938169,0.0,37.938169
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,2,TRANSFER,High,8,0,normal,37.938169,0.0,37.938169
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,0,TRANSFER,Low,9,0,normal,58.32452,0.0,58.32452
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,1,TRANSFER,Low,7,0,normal,58.32452,0.0,58.32452
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,2,TRANSFER,Low,0,0,idle,58.32452,0.0,58.32452
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,0,TRANSFER,Medium,10,10,busy,45.983925,42.53360327943868,88.51752827943868
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,1,TRANSFER,Medium,4,0,idle,45.983925,0.0,45.983925
train,0dbf7d7d-d5df-52eb-aded-78f268f117a9,2,TRANSFER,Medium,10,23,surge,45.983925,82.99150261448145,128.97542761448145
train,0e2b52b3-6428-5b97-bb81-fd999255da72,0,DEBIT,High,10,21,surge,30.663181,61.90732331399744,92.57050431399745
train,0e2b52b3-6428-5b97-bb81-fd999255da72,1,DEBIT,High,8,0,normal,30.663181,0.0,30.663181
train,0e2b52b3-6428-5b97-bb81-fd999255da72,2,DEBIT,High,10,0,busy,30.663181,3.9099701554458353,34.573151155445835
train,0e2b52b3-6428-5b97-bb81-fd999255da72,0,DEBIT,Low,10,2,busy,50.119744,7.973377334177453,58.093121334177454
train,0e2b52b3-6428-5b97-bb81-fd999255da72,1,DEBIT,Low,10,1,busy,50.119744,17.79920099718267,67.91894499718266
train,0e2b52b3-6428-5b97-bb81-fd999255da72,2,DEBIT,Low,10,2,busy,50.119744,18.006495511608474,68.12623951160847
train,0e2b52b3-6428-5b97-bb81-fd999255da72,0,DEBIT,Medium,2,0,idle,41.036471,0.0,41.036471
train,0e2b52b3-6428-5b97-bb81-fd999255da72,1,DEBIT,Medium,10,6,busy,41.036471,25.650775940405985,66.68724694040598
train,0e2b52b3-6428-5b97-bb81-fd999255da72,2,DEBIT,Medium,10,1,busy,41.036471,10.30467112548388,51.34114212548388
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,0,PAYMENT,High,10,15,surge,25.352374,38.99239257104464,64.34476657104464
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,1,PAYMENT,High,6,0,normal,25.352374,0.0,25.352374
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,2,PAYMENT,High,10,3,busy,25.352374,19.379781703578907,44.73215570357891
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,0,PAYMENT,Low,9,0,normal,39.855854,0.0,39.855854
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,1,PAYMENT,Low,9,0,normal,39.855854,0.0,39.855854
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,2,PAYMENT,Low,7,0,normal,39.855854,0.0,39.855854
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,0,PAYMENT,Medium,3,0,idle,33.130017,0.0,33.130017
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,1,PAYMENT,Medium,10,4,busy,33.130017,21.349261015885805,54.47927801588581
train,0e45fbc3-44a1-5dda-8128-81337380c3ce,2,PAYMENT,Medium,9,0,normal,33.130017,0.0,33.130017
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,0,TRANSFER,High,0,0,idle,34.097444,0.0,34.097444
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1,TRANSFER,High,10,3,busy,34.097444,9.637711013650202,43.73515501365021
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,2,TRANSFER,High,10,11,surge,34.097444,29.834559262469604,63.93200326246961
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,0,TRANSFER,Low,5,0,normal,57.412132,0.0,57.412132
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1,TRANSFER,Low,10,10,busy,57.412132,52.36937919109791,109.7815111910979
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,2,TRANSFER,Low,0,0,idle,57.412132,0.0,57.412132
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,0,TRANSFER,Medium,7,0,normal,46.119156,0.0,46.119156
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,1,TRANSFER,Medium,10,19,surge,46.119156,61.45891597184467,107.57807197184466
train,0efdb3bc-4c33-5b83-ad74-4ad1996df7e6,2,TRANSFER,Medium,6,0,normal,46.119156,0.0,46.119156
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,0,DEBIT,High,4,0,idle,33.649441,0.0,33.649441
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,1,DEBIT,High,1,0,idle,33.649441,0.0,33.649441
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,2,DEBIT,High,10,0,busy,33.649441,1.6763504883878837,35.325791488387885
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,0,DEBIT,Low,10,2,busy,51.669278,7.413907351206183,59.08318535120618
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,1,DEBIT,Low,10,22,surge,51.669278,107.5997677610768,159.2690457610768
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,2,DEBIT,Low,10,27,surge,51.669278,126.11659739904985,177.78587539904984
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,0,DEBIT,Medium,10,29,surge,42.050703,110.5642615515101,152.6149645515101
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,1,DEBIT,Medium,10,6,busy,42.050703,26.756683035918215,68.80738603591821
train,0f15a669-11dc-56eb-a4b1-9ce1e392828d,2,DEBIT,Medium,10,1,busy,42.050703,5.459413610591714,47.51011661059171
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,0,PAYMENT,High,10,3,busy,23.913389,6.539863060213138,30.45325206021314
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,1,PAYMENT,High,6,0,normal,23.913389,0.0,23.913389
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,2,PAYMENT,High,9,0,normal,23.913389,0.0,23.913389
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,0,PAYMENT,Low,10,9,busy,39.290522,35.58121187458681,74.87173387458682
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,1,PAYMENT,Low,6,0,normal,39.290522,0.0,39.290522
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,2,PAYMENT,Low,8,0,normal,39.290522,0.0,39.290522
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,0,PAYMENT,Medium,10,5,busy,31.537826,12.1636483364827,43.7014743364827
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,1,PAYMENT,Medium,4,0,idle,31.537826,0.0,31.537826
train,0f5f0b8e-bba3-5114-b251-37d5ed152644,2,PAYMENT,Medium,5,0,normal,31.537826,0.0,31.537826
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,0,DEBIT,High,10,7,busy,31.050119,21.06751417661385,52.11763317661385
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,1,DEBIT,High,10,3,busy,31.050119,11.973001244883942,43.02312024488394
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,2,DEBIT,High,10,24,surge,31.050119,68.74100649988355,99.79112549988355
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,0,DEBIT,Low,6,0,normal,51.11192,0.0,51.11192
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,1,DEBIT,Low,3,0,idle,51.11192,0.0,51.11192
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,2,DEBIT,Low,10,30,surge,51.11192,152.50528328350836,203.61720328350836
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,0,DEBIT,Medium,10,0,busy,40.361686,3.7985901943842793,44.16027619438428
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,1,DEBIT,Medium,6,0,normal,40.361686,0.0,40.361686
train,10eaaf9e-0c47-53a1-b244-c94929cb486f,2,DEBIT,Medium,10,5,busy,40.361686,18.386156972148196,58.74784297214819
train,11856bc6-cfc7-5941-b98d-541105d1ce12,0,TRANSFER,High,4,0,idle,34.719272,0.0,34.719272
train,11856bc6-cfc7-5941-b98d-541105d1ce12,1,TRANSFER,High,4,0,idle,34.719272,0.0,34.719272
train,11856bc6-cfc7-5941-b98d-541105d1ce12,2,TRANSFER,High,5,0,normal,34.719272,0.0,34.719272
train,11856bc6-cfc7-5941-b98d-541105d1ce12,0,TRANSFER,Low,10,3,busy,59.776267,36.74332857960023,96.51959557960024
train,11856bc6-cfc7-5941-b98d-541105d1ce12,1,TRANSFER,Low,10,18,surge,59.776267,84.88757433377016,144.66384133377016
train,11856bc6-cfc7-5941-b98d-541105d1ce12,2,TRANSFER,Low,10,12,surge,59.776267,74.73000284731395,134.50626984731394
train,11856bc6-cfc7-5941-b98d-541105d1ce12,0,TRANSFER,Medium,0,0,idle,47.014016,0.0,47.014016
train,11856bc6-cfc7-5941-b98d-541105d1ce12,1,TRANSFER,Medium,10,8,busy,47.014016,35.210107479853974,82.22412347985397
train,11856bc6-cfc7-5941-b98d-541105d1ce12,2,TRANSFER,Medium,10,0,busy,47.014016,6.794561604523251,53.80857760452325
train,122118bd-1707-5e1c-9522-d9f0df13190e,0,CASH_IN,High,9,0,normal,20.794562,0.0,20.794562
train,122118bd-1707-5e1c-9522-d9f0df13190e,1,CASH_IN,High,10,23,surge,20.794562,65.96256003066232,86.75712203066232
train,122118bd-1707-5e1c-9522-d9f0df13190e,2,CASH_IN,High,10,14,surge,20.794562,41.18656484875159,61.981126848751586
train,122118bd-1707-5e1c-9522-d9f0df13190e,0,CASH_IN,Low,10,8,busy,36.070337,42.03017144704036,78.10050844704037
train,122118bd-1707-5e1c-9522-d9f0df13190e,1,CASH_IN,Low,7,0,normal,36.070337,0.0,36.070337
train,122118bd-1707-5e1c-9522-d9f0df13190e,2,CASH_IN,Low,5,0,normal,36.070337,0.0,36.070337
train,122118bd-1707-5e1c-9522-d9f0df13190e,0,CASH_IN,Medium,8,0,normal,28.54896,0.0,28.54896
train,122118bd-1707-5e1c-9522-d9f0df13190e,1,CASH_IN,Medium,9,0,normal,28.54896,0.0,28.54896
train,122118bd-1707-5e1c-9522-d9f0df13190e,2,CASH_IN,Medium,2,0,idle,28.54896,0.0,28.54896
train,122580d8-53f8-5ed8-a06f-6182625c2c80,0,DEBIT,High,2,0,idle,30.845391,0.0,30.845391
train,122580d8-53f8-5ed8-a06f-6182625c2c80,1,DEBIT,High,2,0,idle,30.845391,0.0,30.845391
train,122580d8-53f8-5ed8-a06f-6182625c2c80,2,DEBIT,High,6,0,normal,30.845391,0.0,30.845391
train,122580d8-53f8-5ed8-a06f-6182625c2c80,0,DEBIT,Low,10,24,surge,50.697943,114.05668380966635,164.75462680966635
train,122580d8-53f8-5ed8-a06f-6182625c2c80,1,DEBIT,Low,6,0,normal,50.697943,0.0,50.697943
train,122580d8-53f8-5ed8-a06f-6182625c2c80,2,DEBIT,Low,10,4,busy,50.697943,13.06167641380067,63.75961941380067
train,122580d8-53f8-5ed8-a06f-6182625c2c80,0,DEBIT,Medium,0,0,idle,41.369509,0.0,41.369509
train,122580d8-53f8-5ed8-a06f-6182625c2c80,1,DEBIT,Medium,4,0,idle,41.369509,0.0,41.369509
train,122580d8-53f8-5ed8-a06f-6182625c2c80,2,DEBIT,Medium,10,4,busy,41.369509,17.704807676504647,59.07431667650465
train,12436bc8-1fda-500d-a0fb-3e1bfe9790b5,0,TRANSFER,High,3,0,idle,36.125666,0.0,36.125666
train,12436bc8-1fda-500d-a0fb-3e1bfe9790b5,1,TRANSFER,High,3,0,idle,36.125666,0.0,36.125666
train,12436bc8-1fda-500d-a0fb-3e1bfe9790b5,2,TRANSFER,High,10,3,busy,36.125666,4.496609349363408,40.62227534936341
train,12436bc8-1fda-500d-a0fb-3e1bfe9790b5,0,TRANSFER,Low,5,0,normal,58.408397,0.0,58.408397
